id,Paid?,Registration Date,(Pw) Analytics,(Pw) Backup-restore,(Pw) Color-Management,(Pw) Custom-Fonts,(Pw) Downloadable-Publication,(Pw) Email-Thumb,(Pw) Embedding,(Pw) Page-Limit,(Pw) Pdf-dpi,(Pw) Premium Templates,(Pw) Pub-Password,(Pw) Publish-banner,(Pw) Revision-history,(Pw) Storage,(Pw) Unlicensed/View Only
12299454,0,3/10/16 0:36,,,,,,,,,,,,,,,
10778130,0,1/26/16 0:46,,,,,,,,,,,,,,,
12132427,0,3/5/16 4:05,,,,,,,,,,,,,,,
12337909,0,3/10/16 19:47,,,,,,,,,,,,,,,
11481381,0,2/15/16 22:32,,,,,2/16/16 0:07,2/16/16 0:08,,,,,,,,,
11378669,0,2/11/16 13:45,,,,,,,,,,,,,,,
12527252,0,3/16/16 15:35,,,,,,,,,,,,,,,
12165214,0,3/7/16 1:11,,,,,,,,,,,,,,,
10677031,0,1/21/16 3:18,,,,,,,,,,,,,,,
11501543,0,2/16/16 12:11,,,,,2/18/16 11:57,2/18/16 11:58,,,,,,,,,
12701209,0,3/22/16 12:20,,,,,,,,,,,,,,,
10923771,0,1/28/16 23:14,,,,,,,,,,,,,,,
12808993,0,3/25/16 18:00,,,,,,,,,,,,,,,
5294764,0,1/4/16 12:31,,,,,,,,,1/6/16 17:40,,,,,,
12611912,0,3/19/16 12:14,,,,,,,,,,,,,,,
12908984,0,3/30/16 5:18,,,,,,,,,,,,,,,
10656429,0,1/20/16 12:22,,,,,,,,,,,,,,,
11299860,0,2/9/16 19:48,,,,,,,,,,,,,,,
11664506,0,2/22/16 1:42,,,,,,,,,,,,,,,
10966399,0,1/30/16 20:19,,,,,,,,,,,,,,,
11890787,0,2/27/16 22:47,,,,,,,,,,,,,,,
10576162,0,1/17/16 21:36,,,,,,,,,,,,,,,
12286418,0,3/9/16 14:45,,,,,3/10/16 22:27,,,,,,,,,,
12616932,0,3/19/16 18:50,,,,,,,,,,,,,,,
12207651,0,3/7/16 23:26,,,,,,,,,,,,,,,
12339740,0,3/10/16 22:16,,,,,,,,,,,,,,,
12636390,0,3/21/16 7:28,,,,,,,,,,,,,,4/11/16 7:37,
11458581,0,2/15/16 5:02,,,,,,,,,,,,,,2/15/16 5:17,
11225695,0,2/8/16 8:00,,,,,,,,,,,,,,,
11392651,0,2/12/16 1:38,,,,,,,,,,,,,,,
10412016,0,1/12/16 2:35,,,,,,,,,,,,,,,
11222086,0,2/8/16 6:27,,,,,,,,,,,,,,,
12288335,0,3/9/16 16:12,,,,,,,,,,,,,,,
11342640,0,2/10/16 20:27,,,,,2/11/16 20:16,2/11/16 20:16,,,,,,,,2/10/16 20:29,
11100554,0,2/3/16 13:50,,,,,,,,,,,,,,,
11369266,0,2/11/16 11:06,,,,,,,,,,,,,,,
11843507,0,2/25/16 23:52,,,2/29/16 18:07,,2/28/16 17:20,,,,,,,,,,
10413816,0,1/12/16 5:49,,,,,,,,,,,,,,,
10687700,0,1/21/16 9:53,1/21/16 11:23,,1/21/16 11:19,,,,,,1/21/16 11:17,,,,,,
12404305,0,3/14/16 22:40,,,,,,,,,,,,,,,
10305338,0,1/7/16 5:40,,,,,,,,,,,,,,,
12907557,0,3/30/16 2:56,,,,,,,,,,,,,,,
10355482,0,1/9/16 6:24,,,,,,,,,,,,,,,
10990311,0,2/1/16 5:34,,,,,,,,,,,,,,,
10967547,0,1/30/16 23:04,,,,,,,,,,,,,,,
11152391,0,2/4/16 18:39,,,,,,,,,,,,,,,
12006546,0,3/2/16 3:15,,,,,,,,,,,,,,,
11229170,0,2/8/16 9:02,,,,,,,,,,,,,,,
12192056,0,3/7/16 13:43,,,,,,,,,,,,,,,
11975235,0,3/1/16 10:29,,,,,,,,,,,,,,,
12944271,0,3/31/16 9:30,,,,,,,,,,,,,,,
12732588,0,3/23/16 8:31,,,,,,,,,,,,,,,
12907511,0,3/30/16 2:55,,,,,,,,,,,,,,,
11681296,0,2/22/16 10:29,,,,,,,,,,,,,,2/22/16 10:42,
12445650,0,3/15/16 17:31,,,,,,,,,,,,,,,
12679120,0,3/22/16 1:27,,,,,,,,,,,,,,,
11854028,0,2/26/16 8:21,,,,,,,,,,,,,,,
11412007,0,2/12/16 12:04,,,,,,,,,,,,,,,
11916125,0,2/29/16 5:45,,,,,,,,,,,,,,,
11116656,0,2/4/16 2:19,,,,,,,,,,,,,,,
12196911,0,3/9/16 18:13,,,,,,,,,,,,,,,
11547987,0,2/17/16 15:10,,,,,,,,,3/23/16 19:43,,,,,,
12297656,0,3/9/16 22:18,,,,,,,,,,,,,,,
10763012,0,1/25/16 10:15,,,,,,,,,,,,,,,
11454935,0,2/15/16 0:24,,,,,,,,,,,,,,,
11728251,0,2/23/16 10:33,,,,,,,,,,,,,,,
10579891,0,1/18/16 2:30,,,,,,,,,,,,,,,
10677446,0,1/21/16 3:42,,,,,,,,,,,,,,,
12497801,0,3/16/16 6:49,,,,,,,,,,,,,,,
11753386,0,2/23/16 23:25,,,,,,,,,,,,,,,
2772629,0,1/2/16 7:38,,,,,,,,,,,,,,,
12343073,0,3/11/16 3:43,,,,,,,,,,,,,,,
11093713,0,2/3/16 11:44,,,,,,,,,,,,,,,
12421928,0,3/14/16 9:13,,,,,,,,,,,,,,,
12490624,0,3/15/16 18:30,,,,,,,,,,3/15/16 18:30,,,,,
11539417,0,2/17/16 11:57,,,,,,,,,,,,,,,
11255074,0,2/8/16 22:46,,,,,,,,,,,,,,,
12768271,0,3/24/16 6:58,,,,,,,,,,,,,,,
10336862,0,1/8/16 6:22,,,,,,,,,,,,,,,
11561442,0,2/18/16 2:03,,,,,,,,,,2/18/16 2:04,,,,,
11574024,0,2/18/16 9:21,,,,,,,,,,,,,,,
11879227,0,2/27/16 3:12,,,,,,,,,,,,,,,
10926075,0,2/6/16 2:28,,,,,,,,,,,,,,,
11880637,0,2/27/16 6:26,,,,,,,,,,,,,,,
12799719,0,3/25/16 9:37,,,,,,,,,,,,,,,
11677910,0,2/22/16 9:21,,,,,,,,,,,,,,,
10212776,0,1/4/16 10:33,,,,,,,,,,,,,,,
12459039,0,3/15/16 5:58,,,,,,,,4/4/16 21:31,,,,,,,
10519708,0,1/17/16 11:23,,,,,,,,,,,,,,,
12248156,0,3/8/16 19:48,,,,,,,,,,,,,,,
12801384,0,3/25/16 10:35,,,,,,,,,,,,,,,
11812006,0,2/25/16 8:36,,,,,,,,,,,,,,,
11894652,0,2/28/16 7:12,,,,,,,,,,,,,,,
12706681,0,3/22/16 14:45,,,,,,,,,,,,,,,
12629484,0,3/20/16 14:30,,,,,,,,,,,,,,,
12453885,0,3/15/16 1:09,,,,,,,,,,,,,,,
11952549,0,2/29/16 22:08,,,,,,,,,,,,,,,
11340954,0,2/10/16 19:26,,,,,,,,,,,,,,,
12663262,0,3/21/16 14:51,,,,,,,,,,,,,,,
12698776,0,3/22/16 11:52,,,,,,,,,,,,,,,
11853578,0,2/26/16 8:17,,,,,,,,,,,,,,,
11942622,0,2/29/16 14:47,,,,,,,,,,,,,,,
10671373,0,1/20/16 19:25,,,,,,,,,,,,,,,
12925204,0,3/31/16 18:17,,,,,,3/31/16 18:01,,,,,,,,,
12656683,0,3/21/16 12:09,,,,,,,,,,,,,,,
12334393,0,3/10/16 16:44,,,,3/10/16 16:54,,,,,,,,,,,
11671044,0,2/22/16 7:23,,,,,,,,,,,,,,,
11722137,0,2/23/16 8:48,,,,,,,,,,,,,,,
12179628,0,3/7/16 9:31,,,,,,,,,,,,,,,
10204093,0,1/4/16 0:18,,,,,,,,,,,,,,,
11796630,0,2/24/16 20:28,,,,,,,,,,,,,,,
11907644,0,2/28/16 20:10,,,,,,,,,,,,,,,
11343132,0,2/10/16 21:04,,,,,2/10/16 21:57,,,,,,,,,,
10882613,0,1/27/16 20:55,,,,,,,,,1/27/16 20:59,,,,,,
12279369,0,3/9/16 12:16,,,,,,,,,,,,,,,
11160272,0,2/5/16 3:33,,,,,,,,,,,,,,,
12357854,0,3/11/16 12:25,,,,,,,,,,,,,,,
11129577,0,2/4/16 9:16,,,,,,,,,,,,,,,
12174421,0,3/7/16 7:55,,,,,,,,,,,,,,,
12677470,0,3/22/16 0:10,,,,,,,,,,,,,,,
12520715,0,3/16/16 12:49,,,,,,,,,,,,,,,
11519535,0,2/17/16 23:38,,,,,,,,,,,,,,,
10279412,0,1/6/16 9:06,,,,,,,,,,,,,,,
12711139,0,3/22/16 16:37,,,,,,,,,,,,,,,
10529331,0,1/15/16 6:44,,,,,,,,,,,,,,,
12626449,0,3/20/16 11:14,,,,3/23/16 1:37,,,,,,,,,,,
10735688,0,1/23/16 9:59,,,,,,,,,,,,,,,
11155574,0,2/4/16 21:11,,,,,,,,,,,,,,,
1275882,0,2/8/16 12:38,,,,,,,,,,,,,,,
12408928,0,3/14/16 2:09,,,,,,,,,,,,,,,
12821255,0,3/27/16 5:07,,,3/27/16 12:54,3/28/16 12:21,,,,4/6/16 23:04,,,,,,4/7/16 0:32,
12423993,0,3/14/16 9:57,,,,,,,,,,,,,,,
12227702,0,3/8/16 10:44,,,3/8/16 11:35,,3/8/16 11:35,,,,,,,,,,
10953694,0,1/29/16 20:58,,,,,,,,,,,,,,,
11418354,0,2/12/16 16:03,,,,2/12/16 18:23,,,,,,,,,,,
10697144,0,1/21/16 15:12,,,,,,,,,,,,,,,
11353938,0,2/11/16 6:08,,,,,,,,,,,,,,2/11/16 6:13,
12227493,0,3/8/16 10:44,,,,,,,,,,,,,,,
12816245,0,3/26/16 12:55,,,,,,,,,,,3/26/16 16:26,,,,
11207359,0,2/7/16 11:28,,,,,,,,,,,,,,,
10332807,0,1/7/16 21:47,,,,,,,,,,1/7/16 21:50,,,,,
12816732,0,3/26/16 14:05,,,,3/26/16 15:26,,,,,,,,,,,
11907821,0,2/28/16 20:17,,,,,,,,,,,,,,,
11595742,0,2/18/16 18:08,,,,,,,,,,,,,,,
12188359,0,3/7/16 12:29,,,,,,,,,,,,,,,
11247398,0,2/8/16 17:31,,,,,,,,,,,,,,,
12636540,0,3/20/16 22:14,,,,,,,,,,,,,,,
10265338,0,1/5/16 17:49,,,,,,,,,,,,,,,
10632076,0,1/19/16 19:14,,,,,,,,,,,,,,,
11922923,0,2/29/16 8:35,,,,,,,,,,,,,,,
12277202,0,3/9/16 11:46,,,,,,,,,,,,,,,
12202987,0,3/7/16 19:50,,,,,,,,,,,,,,,
10345252,0,1/8/16 11:11,,,,,,,,,,,,,,,
10418710,0,1/12/16 8:58,,,,,,,,,,,,,,,
12825013,0,3/27/16 13:47,,,,,,,,,,,,,,,
10564600,0,1/17/16 2:53,,,,,,,,,,,,,,,
10640388,0,1/23/16 0:32,,,,,,,,,,,,,,1/23/16 0:35,
5019602,0,3/28/16 23:20,,,,,,,,,,,,,,,
12339374,0,3/10/16 22:57,,,,,,,,,,,,,,,
11645964,0,2/21/16 3:45,,,,2/21/16 4:20,,,,,,,,,,,
12452256,0,3/14/16 22:45,,,,,,,,,,,,,,,
12828050,0,3/27/16 19:42,,,,,,,,,,,,,,,
9866911,0,3/13/16 19:41,,,,,,,,,,,,,,,
12752398,0,3/23/16 15:13,,,,,,,,,,,,,,,
12822504,0,3/27/16 8:41,,,,,,,,,,,,,,,
10580695,0,1/18/16 4:09,,,,,,,,,,,,,,,
11133562,0,2/4/16 10:28,,,,,,,,2/4/16 10:33,,2/4/16 10:29,,,,,
12699141,0,3/22/16 11:59,,,,,,,,,,,,,,,
10206602,0,1/4/16 6:24,,,,,,,,,,,,,,,
10808822,0,1/27/16 6:13,,,,,,,,,,,,,,,
12241958,0,3/8/16 15:32,,,,,,,,,,,,,,,
11697395,0,2/22/16 15:46,,,,,,,,,,,,,,2/22/16 19:21,
10959930,0,1/30/16 9:58,,,,,,,,,,,,,,,
11201029,0,2/6/16 21:54,,,,,,,,2/7/16 21:17,,2/6/16 21:55,,,,,
11057089,0,2/2/16 17:01,,,,,,,,,,,,,,,
10569581,0,1/17/16 11:58,,,,,,,,,,,,,,,
11646679,0,3/22/16 17:19,,,,,,,,3/30/16 6:57,,,,,,,
11323882,0,2/10/16 11:13,,,,,,,,,,,,,,,
12392508,0,3/13/16 7:38,,,,,,,,,,,,,,,
10638139,0,2/15/16 4:54,,,,,,,,,,,,,,,
11599945,0,2/18/16 22:13,,,,,,,,,,,,,,,
12142948,0,3/5/16 20:21,,,,,,,,,,,,,,,
10355132,0,1/9/16 5:07,,,,,,,,,,,,,,,
10557650,0,1/16/16 11:52,,,,,,,,,,,,,,,
10770042,0,1/25/16 13:38,,,,,,,,,,,,,,,
12164369,0,3/7/16 0:15,,,,,,,,,,,,,,,
11607397,0,2/20/16 21:30,,,,,,,,,,,,,,,
12718809,0,3/22/16 21:30,,,,,,,,,,,,,,,
11749879,0,2/23/16 21:01,,,,,,,,,2/23/16 21:58,,,,,,
12453254,0,3/15/16 0:10,,,,,,,,,,,,,,,
12722013,0,3/23/16 0:58,,,,,,,,,,,,,,,
12354407,0,3/11/16 10:44,,,,,3/11/16 10:51,3/11/16 10:54,,,,,,,,,
10807260,0,1/27/16 4:07,,,,,,,,,,,,,,,
12732602,0,3/23/16 8:31,,,,,,,,,,,,,,,
12399527,0,3/13/16 16:03,,,,,,,,,,,,,,,
11878001,0,2/26/16 23:53,,,,,,,,,,,,,,2/27/16 0:48,
11980696,0,3/1/16 11:52,,,,,,,,,,,,,,,
12312684,0,3/10/16 8:58,,,,,,,,,,,,,,,
11189960,0,2/6/16 0:07,,,,,,,,,,,,,,,
12408583,0,3/14/16 1:52,,,3/14/16 2:27,3/14/16 2:17,,,,,,,,,,,
11389619,0,2/11/16 21:08,,,,,,,,,,,,,,,
12539504,0,3/17/16 2:49,,,,,,,,,,,,,,,
11422605,0,2/13/16 4:55,,,,,,,,,,,,,,,
11317829,0,2/10/16 10:16,,,,,,,,,,,,,,,
12494755,0,3/15/16 23:22,,,,3/16/16 0:09,,,,,,,,,,3/28/16 3:24,
12144361,0,3/5/16 23:11,,,,,,,,,,,,,,,
12692838,0,3/22/16 9:57,,,,,,,,,,,,,,,
12205952,0,3/7/16 21:52,,,,,,,,,,,,,,,
10452597,0,1/13/16 13:47,,,,,,,,,,,,,,,
12640702,0,3/21/16 4:34,,,,,,,,,,,,,,,
11370407,0,2/11/16 11:26,,,,,,5/2/16 9:42,,,,2/11/16 11:28,,,,,
12132730,0,3/5/16 4:46,,,,,,,,,,,,,,,
12493674,0,3/15/16 20:59,,,,,,,,,,,,,,,
11784646,0,2/24/16 13:49,,,,,,,,,2/28/16 22:42,,,,,,
10732513,0,1/22/16 23:35,,,,,,,,,,,,,,,
11628750,0,2/19/16 18:04,,,,,,,,,,,,,,,
10701528,0,1/21/16 21:14,,,,,,,,,,,,,,,
12884620,0,3/29/16 11:49,,,,,,,,,,,,,,,
11077030,0,2/3/16 6:39,,,,,,,,,,,,,,,
10946143,0,2/1/16 14:02,,,,,,,,,,,,,,,
11458572,0,2/15/16 5:00,,,,,,,,,,,,,,,
10691666,0,1/21/16 11:47,,,,,,,,,,,,,,,
12479131,0,3/15/16 12:43,,,,,,,,,,,,,,,
10373638,0,1/10/16 11:17,,,,,,,,,,,,,,,
12389966,0,3/13/16 1:59,,,,,,,,,,,,,,,
12804621,0,3/25/16 13:05,,,,,,,,,,,,,,,
10784291,0,1/27/16 6:52,,,,,,,,,,,,,,,
11051894,0,2/2/16 13:32,,,,,,,,,,,,,,,
10223449,0,1/4/16 21:27,,,,,,,,,,,,,,,
11205831,0,2/7/16 9:37,,,,,,,,,,,,,,,
11885463,0,2/27/16 13:17,,,,,,,,,,,,,,,
10745273,0,1/24/16 11:45,,,,,,,,,1/27/16 18:55,,,,,,
10466024,0,1/13/16 19:33,,,,,,,,,,,,,,,
12485406,0,3/15/16 15:34,,,,,,,,,,,,,,,
10883132,0,1/27/16 21:27,,,1/31/16 21:55,,,,,,,,,,,,
11780005,0,2/24/16 14:51,,,,,,,,,,,,,,,
10013604,0,1/9/16 1:01,,,1/9/16 5:45,,,,,,,,,,,,
10751378,0,1/24/16 23:04,,,,,,,,,,,,,,,
10801162,0,1/26/16 17:44,,,,,,,,,,,,,,,
11484922,0,2/16/16 3:10,,,,,,,,,,,,,,,
12340638,0,3/10/16 23:50,,,,,,,,,,,,,,,
12218777,0,3/8/16 7:48,,,,,,,,,,,,,,3/8/16 20:28,
11235711,0,2/8/16 11:26,,,,,,,,,,,,,,,
12834900,0,3/27/16 23:37,,,,,,,,,,,,,,,
12934077,0,3/30/16 23:12,,,,,,,,,,,,,,,
10642989,0,1/20/16 5:43,,,,,,,,,,,,,,,
11631777,0,2/20/16 0:46,,,,,,,,,,,,,,,
12776649,0,3/27/16 6:47,,,,,,,,,,,,,,,
10548641,0,1/15/16 15:59,,,1/17/16 12:37,,,,,,,,,,,3/31/16 14:44,
11869066,0,2/26/16 14:01,,,,,,,,,2/26/16 14:17,,,2/26/16 14:22,,,
12863736,0,3/28/16 19:46,,,,3/28/16 19:54,,,,,,,,,,,
11903678,0,2/28/16 17:06,,,,,,,,,3/6/16 17:16,,,,,,
11452413,0,2/14/16 20:45,,,,,,,,,,,,,,,
10790948,0,1/26/16 11:19,,,2/3/16 11:24,,,,,,2/3/16 8:22,,,,,,
12169076,0,3/7/16 5:01,,,,,,,,,3/7/16 5:38,,,,,,
11276339,0,2/9/16 11:51,,,,,,,,,,,,,,,
11439562,0,2/14/16 5:52,,,,,,,,,,,,,,,
12151464,0,3/6/16 11:13,,,,,,,,,,,,,,,
11394272,0,2/12/16 3:44,,,,,,,,,,,,,,,
12856293,0,3/28/16 15:16,,,,,,,,,,,,,,,
12296182,0,3/9/16 21:11,,,,,,,,,,,,,,,
11170508,0,2/5/16 9:32,,,,3/21/16 17:49,,,,,3/21/16 18:32,,,,,,
12721486,0,3/23/16 0:42,,,,,,,,,,,,,,,
12158700,0,3/6/16 18:19,,,,,,,,,,,,,,,
12509425,0,3/16/16 9:17,,,,,,,,,,,,,,,
11891853,0,2/28/16 1:16,,,,,,,,,,,,,,,
11217674,0,2/8/16 1:40,,,,,,,,,,,,,,,
11217704,0,2/8/16 1:48,,,,,,,,,,,,,,,
11521129,0,2/17/16 3:06,,,,,,,,,,,,,,,
10561150,0,1/16/16 17:58,,,,,,,,,,,,,,,
10377757,0,1/10/16 17:46,,,1/10/16 19:16,,,,,1/10/16 19:15,,1/10/16 21:24,,,,,
11199073,0,2/11/16 21:29,,,,2/13/16 19:00,,,,,,2/13/16 20:18,,,2/14/16 10:38,,
12864103,0,3/28/16 20:10,,,,,,,,,,,,,,,
11286089,0,2/9/16 13:08,,,,2/10/16 13:24,,,,2/14/16 12:53,,2/9/16 13:14,,,,,
12151443,0,3/6/16 11:07,,,,,,,,,,,,,,,
12689806,0,3/22/16 8:45,,,,,,,,,,,,,,,
12875749,0,3/29/16 7:47,,,,,,,,,,,,,,,
12282701,0,3/9/16 13:32,,,,,,,,,,4/28/16 13:06,,,,,
10572631,0,1/17/16 16:02,,,,,,,,,,,,,,,
11866544,0,2/26/16 12:36,,,,,,,,,,,,,,,
11400445,0,2/12/16 7:58,,,2/12/16 10:06,,,,,,,,,,,,
12607139,0,3/18/16 22:11,,,,,,,,,,,,,,,
12219728,0,3/8/16 8:02,,,,,,,,,,,,,,,
12771460,0,3/24/16 8:50,,,,,,,,,,,,,,,
11139924,0,2/4/16 12:09,,,,,,,,,,,,,,,
12178218,0,3/7/16 9:04,,,,,,,,,,,,,,,
10378388,0,1/10/16 18:40,,,,,,1/10/16 19:39,,,,,,,,,
11263159,0,2/9/16 7:18,,,,,,,,,,2/9/16 7:18,,,,,
2239753,0,3/3/16 21:27,,,,,,,,,3/3/16 21:32,,,,,,
11682074,0,2/22/16 10:38,,,,,,,,,2/22/16 17:41,,,,,,
12533409,0,3/16/16 19:44,,,,,,,,,,,,,,,
11734619,0,2/23/16 12:27,,,,,,,,,,,,,,,
11276002,0,2/9/16 11:44,,,,,,,,3/9/16 11:48,,,,,,,
11044192,0,2/2/16 10:53,,,,,,,,,,,,,,,2/8/16 6:25
12461248,0,3/15/16 6:52,,,,,,,,,,3/16/16 7:04,,,3/16/16 7:14,,
11306450,0,2/10/16 3:28,,,,,,,,,,,,,,,
11884887,0,2/27/16 12:33,,,,,,,,,,,,,,,
12764921,0,3/24/16 1:18,,,,,,,,,,,,,,,
12661358,0,3/21/16 13:45,,,,,,,,,,,,,,,
10785978,0,1/26/16 9:01,,,,,,,,,,,,,,,
9062795,0,3/27/16 1:36,,,,,,,,,,,,,,,
11553840,0,2/17/16 18:07,,,3/1/16 15:44,,,,,,,,,,,,
11188780,0,2/5/16 20:55,,,,,,,,,,,,,,,
11743955,0,2/23/16 16:46,,,,,,,,,,,,,,,
11208944,0,2/7/16 13:17,,,,,,,,,,,,,,,
11120873,0,2/4/16 6:07,,,,2/4/16 6:36,,,,,,,,,,,
10757829,0,1/25/16 7:58,,,3/31/16 12:05,2/17/16 8:30,,,,3/21/16 9:04,3/31/16 12:05,,,,,1/25/16 8:05,
12386087,0,3/12/16 16:42,,,,,,,,,,,,,,,
10416835,0,1/12/16 8:01,,,,,,1/12/16 17:18,,,,,,,,,
11415324,0,2/26/16 17:22,,,,,,,,,,,,,,,
10224024,0,1/4/16 23:05,,,,,,,,,,,,,,,
12717962,0,3/22/16 20:35,,,,,,,,,,,,,,,
11890935,0,2/27/16 23:08,,,2/28/16 2:18,,,,,,,,,,,3/1/16 7:28,
12692391,0,3/22/16 9:44,,,,,,,,,,,,,,,
11191706,0,2/6/16 5:13,,,,,,,,,,,,,,,
12057816,0,3/3/16 4:57,,,,,,,,,,,,,,,
10830209,0,1/27/16 12:16,,,,,,,,,,,,,,,
11932849,0,2/29/16 11:34,,,,,,,,,,,,,,,
10732677,0,1/23/16 0:13,,,,,,,,,,,,,,1/23/16 0:14,
12870097,0,3/29/16 3:08,,,,,,,,,,,,,,,
10493928,0,1/14/16 7:15,,,,,,,,,,,,,,,
11732530,0,2/23/16 11:48,,,,,,,,,,,,,,,
12881182,0,3/29/16 10:15,,,,,,,,,,,,,,,
12156121,0,3/6/16 15:48,,,,,,,,,,,,,,,
11823290,0,2/26/16 0:42,,,,,,,,,,,,,,,
12455129,0,3/15/16 2:25,,,,,,,,,,,,,,,
11012114,0,2/1/16 13:44,,,,,,,,,,,,,,,
7294318,0,8/11/15 15:05,,,,,,,,,,,,,,,
10766610,0,1/27/16 13:04,,,,,,,,,,1/27/16 13:11,,,,,
10977240,0,1/31/16 14:51,,,,,,,,,,,,,,,
10951028,0,1/29/16 16:26,,,,,,,,,,,,,,,
10472243,0,1/13/16 22:07,1/13/16 22:28,,,,,,,,3/9/16 9:00,3/8/16 18:30,,,,3/10/16 22:04,
10811789,0,1/27/16 7:54,,,,,,,,,,,,,,,
12221093,0,3/8/16 8:33,,,,,,,,,,,,,,,
12741478,0,3/23/16 11:17,,,,,4/14/16 20:23,,,,3/29/16 11:39,,,,,,
12607834,0,3/19/16 0:55,,,,,,,,4/29/16 18:46,5/2/16 0:38,,,,,4/6/16 23:40,
11912378,0,2/29/16 2:10,,,,,,,,,,,,,,,
12410109,0,3/14/16 3:39,,,,,,,,,,,,,,,
12762769,0,3/23/16 21:33,,,,,,,,,,,,,,,
12447199,0,3/14/16 18:57,,,,,,,,,,,,,,,
12150692,0,3/6/16 10:28,,,,,,,,,,,,,,,
10386143,0,1/11/16 7:35,,,,,,,,,,,,,,,
12287844,0,3/9/16 15:51,,,,,,,,3/16/16 17:48,3/23/16 22:10,5/30/16 19:55,,,,,
11623489,0,2/19/16 13:38,,,2/22/16 20:21,,,,,,,2/19/16 13:39,,,,,
10533612,0,1/15/16 8:36,,,,,,,,,,,,,,,
11056582,0,2/2/16 16:32,,,,,,,,,,,,,,,
12539272,0,3/18/16 10:53,,,,,,,,,,,,,,,
13014052,0,3/31/16 18:00,,,,,,,,,,,,,,,
11698244,0,2/22/16 16:27,,,,,,,,,3/1/16 10:44,,,,,,
12793769,0,3/25/16 3:13,,,,,,,,,,,,,,,
10751428,0,1/24/16 23:15,,,,,,,,,,,,,,,
11009471,0,2/1/16 12:43,,,,,,,,,,,,,,,
11340719,0,2/10/16 19:07,,,,,,,,,,2/10/16 19:09,,,,,
10925771,0,1/29/16 2:19,,,,,,,,,,,,,,,
11897917,0,2/28/16 11:09,,,,,,,,,,,,,,,
12834877,0,3/27/16 23:33,,,,,,,,,,,,,,,
10701705,0,1/21/16 21:25,,,,,,,,,,,,,,,
12477891,0,3/15/16 12:29,,,3/15/16 15:54,,,,,3/28/16 10:39,,5/25/16 2:15,,,,3/28/16 3:55,
12113818,0,3/4/16 10:27,,,,,,,,,,,,,,,
12115859,0,3/4/16 11:23,,,,,,,,,,,,,,,
11730442,0,2/23/16 11:11,,,,,,,,,,,,,,,
9867832,0,3/16/16 13:05,,,3/16/16 13:18,,,,,,,,,,,,
12340515,0,3/10/16 23:41,,,,,,,,,,,,,,,
10676688,0,1/21/16 2:50,,,,,,,,,,,,,,,
10749179,0,1/24/16 18:31,,,,,,,,,1/24/16 19:44,1/24/16 18:35,,,,,
12555931,0,3/17/16 11:24,,,,,,,,,,,,,,,
11451143,0,2/14/16 19:14,,,,,,,,,,2/14/16 19:17,,,,3/9/16 19:23,
11603324,0,2/19/16 3:09,,,,,,,,,,,,,,,
11292244,0,2/9/16 15:09,,,,,,,,,,2/9/16 15:10,,,,,
10944201,0,1/29/16 12:22,,,,,,,,,,,,,,,
10445481,0,1/13/16 10:35,,,,,,,,,,,,,,,
12216704,0,3/8/16 7:02,,,,,,,,,,,,,,,
11001488,0,2/1/16 10:08,,,,,,,,,,,,,,,
10740093,0,1/23/16 20:20,,,3/23/16 20:07,,3/18/16 7:34,,,,3/23/16 20:25,,,,,,
12848688,0,3/28/16 11:01,,,,,,,,,,,,,,,
10788518,0,1/26/16 10:15,,,,,,,,,,,,,,,
10539193,0,1/15/16 10:59,,,,,,,,,3/15/16 11:18,,,,,,
11469318,0,2/15/16 12:29,,,,,,,,,,,,,,,
12797602,0,3/25/16 7:05,,,,,,,,,,,,,,,
10443259,0,1/13/16 9:08,,,,,,,,,,,,,,,
12802988,0,3/25/16 11:39,,,,,,,,,,,,,,,
10461878,0,1/13/16 18:56,,,,,,1/14/16 7:41,,,,,,,,,
11658729,0,2/21/16 18:56,6/13/16 19:30,,6/13/16 22:28,6/13/16 14:17,6/13/16 22:39,,,6/13/16 19:38,,,,6/13/16 22:39,,,
10348885,0,1/8/16 12:47,,,,,,,,,,,,,,,
12096310,0,3/3/16 23:21,,,,,,,,,,,,,,,
10943792,0,1/29/16 12:07,,,,,,,,,,,,1/29/16 12:17,,,
12875173,0,3/29/16 7:32,,,,,,,,,,,,,,,
12837658,0,3/28/16 2:23,,,,,,,,,,,,,,,
12187161,0,3/7/16 12:02,,,,,,,,,,,,,,,
11578263,0,2/18/16 10:30,,,,,,,,,,,,,,,
12887857,0,3/29/16 13:17,,,,,,,,,,,,,,,
11651963,0,2/21/16 12:12,,,,,,,,,,,,,,,
12875112,0,3/29/16 7:31,,,,,,,,,,,,,,,
12199280,0,3/7/16 17:43,,,,,,,,,,,,,,,
10736581,0,1/23/16 11:54,,,,,,,,,,,,,,,
11892338,0,2/28/16 2:29,,,,,,,,,,,,,,,
11411620,0,2/12/16 11:49,,,,,,,,,,,,,,2/12/16 11:50,
11450762,0,2/14/16 18:46,,,,,,,,,,,,,,,
10650586,0,1/20/16 9:50,,,,,,,,2/24/16 7:50,,,,,,,
12930005,0,3/30/16 17:45,,,3/30/16 19:41,,,,,,4/29/16 15:52,,,,,,
11156392,0,2/4/16 21:49,,,,,,,,,,,,,,,
12027122,0,3/2/16 11:52,,,,,,,,,,,,,,,
11171638,0,2/5/16 9:54,,,,,,,,,,,,,,,
